Janne Pesonen,1982-01-01T00:00:00+02:00,1982-05-11,,{Finland|Kuhmo|Suomussalmi}
Jarkko Immonen,1982-01-01T00:00:00+02:00,1982-04-19,,{Finland|Rantasalmi}
Juha-Pekka Haataja,1982-01-01T00:00:00+02:00,1982-10-31,male,{Finland|Oulu}
Jyri Marttinen,1982-01-01T00:00:00+02:00,1982-09-01,,{Finland|Jyväskylän maalaiskunta}
Atte Pentikäinen,1982-01-01T00:00:00+02:00,1982-12-12,male,Finland
Antti Halonen,1982-01-01T00:00:00+02:00,1982-02-02,,{Finland|Kajaani}
Olli Malmivaara,1982-01-01T00:00:00+02:00,1982-03-13,male,{Finland|Kajaani}
Teemu Laine,1982-01-01T00:00:00+02:00,1982-08-09,,{Finland|Helsinki}
Tero Määttä,1982-01-01T00:00:00+02:00,1982-01-02,male,{Finland|Vantaa}
Ville Koistinen,1982-01-01T00:00:00+02:00,1982-06-17,,{Finland|Oulu}
Niklas Fogstrom,1982-01-01T00:00:00+02:00,1982-03-02,male,{Finland|Vaasa}
Joni Tuominen,1982-01-01T00:00:00+02:00,1982-09-04,,{Finland|Espoo}
Joni Yli-Torkko,1982-01-01T00:00:00+02:00,1982-04-14,male,{Finland|Lappeenranta}
Pentti Nöyränen,1983-01-01T00:00:00+02:00,1983-05-20,,{Finland|Espoo}
Mikko Koivu,1983-01-01T00:00:00+02:00,1983-03-12,,{Finland|Turku}
Mikko Mäenpää,1983-01-01T00:00:00+02:00,1983-04-19,,{Finland|Tampere}
Tomi Mäki,1983-01-01T00:00:00+02:00,1983-08-19,,{Finland|Helsinki}
Tommi Paakkolanvaara,1983-01-01T00:00:00+02:00,1983-03-01,,{Finland|Oulunsalo}
Topi Jaakola,1983-01-01T00:00:00+02:00,1983-11-15,male,{Finland|Oulu}
Tuomas Vänttinen,1983-01-01T00:00:00+02:00,1983-07-29,,{Finland|Savonlinna}
Tuomo Ruutu,1983-01-01T00:00:00+02:00,1983-02-16,male,{Finland|Vantaa}
Simo Mälkiä,1983-01-01T00:00:00+02:00,1983-08-21,male,{Finland|Lappeenranta}
Heikki Laine,1983-01-01T00:00:00+02:00,1983-10-17,,{Finland|Helsinki}
Jarkko Kauvosaari,1983-01-01T00:00:00+02:00,1983-10-17,male,{Finland|Ylitornio}
Juha Leimu,1983-01-01T00:00:00+02:00,1983-01-30,,{Finland|Tampere}
Jussi Jokinen,1983-01-01T00:00:00+02:00,1983-04-01,male,{Finland|Kalajoki}
Jussi Timonen,1983-01-01T00:00:00+02:00,1983-06-29,male,{Finland|Kuopio}
Juuso Akkanen,1983-01-01T00:00:00+02:00,1983-12-22,,{Finland|Rauma Finland}
